LAMMPS (2 Aug 2023 - Update 1)
Reading data file ...
  orthogonal box = (0 0 0) to (6.5850607 6.5850607 6.5850607)
  2 by 4 by 5 MPI processor grid
  reading atoms ...
  12 atoms
  read_data CPU = 0.022 seconds
Replication is creating a 6x6x6 = 216 times larger system...
  orthogonal box = (0 0 0) to (39.510364 39.510364 39.510364)
  2 by 4 by 5 MPI processor grid
  2592 atoms
  replicate CPU = 0.002 seconds
1728 atoms in group Ag
864 atoms in group Te
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 10.3
  ghost atom cutoff = 10.3
  binsize = 5.15, bins = 8 8 8
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 3.123 | 3.128 | 3.13 Mbytes
   Step          Temp          Press            Lx             Ly             Lz      
    417000   409.4315      -2004.1342      36.489583      36.510956      37.098066    
    418000   398.38012     -1347.7999      36.489583      36.510956      37.098066    
    419000   398.03198     -1320.4554      36.489583      36.510956      37.098066    
    420000   398.56688     -1265.7732      36.489583      36.510956      37.098066    
    421000   404.54351     -1650.4245      36.489583      36.510956      37.098066    
    422000   398.76927     -1359.7874      36.489583      36.510956      37.098066    
    423000   404.71655     -1532.1915      36.489583      36.510956      37.098066    
    424000   404.08797     -1551.4889      36.489583      36.510956      37.098066    
    425000   400.06863     -1303.0682      36.489583      36.510956      37.098066    
    426000   397.50896     -1288.4263      36.489583      36.510956      37.098066    
    427000   400.37339     -1491.1523      36.489583      36.510956      37.098066    
    428000   401.87161     -1477.6851      36.489583      36.510956      37.098066    
    429000   403.30002     -1626.2916      36.489583      36.510956      37.098066    
    430000   400.35292     -1422.9491      36.489583      36.510956      37.098066    
    431000   406.81622     -1708.9226      36.489583      36.510956      37.098066    
    432000   400.96821     -1439.8388      36.489583      36.510956      37.098066    
    433000   410.24796     -1846.5336      36.489583      36.510956      37.098066    
    434000   407.53778     -1728.1874      36.489583      36.510956      37.098066    
    435000   404.77061     -1576.3976      36.489583      36.510956      37.098066    
    436000   406.2624      -1711.2625      36.489583      36.510956      37.098066    
    437000   405.06861     -1488.0509      36.489583      36.510956      37.098066    
    438000   409.37212     -1744.5375      36.489583      36.510956      37.098066    
    439000   403.7355      -1498.0319      36.489583      36.510956      37.098066    
    440000   402.82313     -1556.1187      36.489583      36.510956      37.098066    
    441000   406.55359     -1674.5255      36.489583      36.510956      37.098066    
    442000   410.33285     -1918.1861      36.489583      36.510956      37.098066    
    443000   401.6203      -1445.082       36.489583      36.510956      37.098066    
    444000   389.64021     -787.37313      36.489583      36.510956      37.098066    
    445000   396.40084     -1138.0362      36.489583      36.510956      37.098066    
    446000   405.71804     -1539.9781      36.489583      36.510956      37.098066    
    447000   400.1755      -1387.8405      36.489583      36.510956      37.098066    
    448000   407.04747     -1743.6907      36.489583      36.510956      37.098066    
    449000   400.4786      -1380.4339      36.489583      36.510956      37.098066    
    450000   405.10911     -1705.1601      36.489583      36.510956      37.098066    
    451000   396.59671     -1276.0033      36.489583      36.510956      37.098066    
    452000   402.89304     -1596.5038      36.489583      36.510956      37.098066    
    453000   401.51182     -1535.2946      36.489583      36.510956      37.098066    
    454000   402.68832     -1666.4104      36.489583      36.510956      37.098066    
    455000   392.5994      -1020.7187      36.489583      36.510956      37.098066    
    456000   396.8795      -1341.6063      36.489583      36.510956      37.098066    
    457000   412.74206     -2249.4745      36.489583      36.510956      37.098066    
    458000   397.43398     -1291.8304      36.489583      36.510956      37.098066    
    459000   398.89295     -1531.1189      36.489583      36.510956      37.098066    
    460000   397.69676     -1346.455       36.489583      36.510956      37.098066    
    461000   393.4122      -1117.8933      36.489583      36.510956      37.098066    
    462000   399.60274     -1401.5932      36.489583      36.510956      37.098066    
    463000   402.71604     -1538.2569      36.489583      36.510956      37.098066    
    464000   399.1455      -1439.7302      36.489583      36.510956      37.098066    
    465000   395.68387     -1125.9437      36.489583      36.510956      37.098066    
    466000   404.84482     -1593.0956      36.489583      36.510956      37.098066    
    467000   395.36419     -1154.8064      36.489583      36.510956      37.098066    
    468000   397.06572     -1166.7663      36.489583      36.510956      37.098066    
    469000   400.24766     -1533.7272      36.489583      36.510956      37.098066    
    470000   399.93428     -1366.9654      36.489583      36.510956      37.098066    
    471000   399.80403     -1449.4943      36.489583      36.510956      37.098066    
    472000   395.17129     -1157.8772      36.489583      36.510956      37.098066    
    473000   401.91523     -1540.0501      36.489583      36.510956      37.098066    
    474000   400.41856     -1540.9124      36.489583      36.510956      37.098066    
    475000   406.36454     -1709.2654      36.489583      36.510956      37.098066    
    476000   398.43137     -1420.7635      36.489583      36.510956      37.098066    
    477000   407.59967     -1860.319       36.489583      36.510956      37.098066    
    478000   403.30806     -1671.4109      36.489583      36.510956      37.098066    
    479000   406.8934      -1831.6376      36.489583      36.510956      37.098066    
    480000   400.52176     -1452.4017      36.489583      36.510956      37.098066    
    481000   398.19092     -1432.8854      36.489583      36.510956      37.098066    
    482000   401.32761     -1619.1137      36.489583      36.510956      37.098066    
    483000   394.05322     -1143.4552      36.489583      36.510956      37.098066    
    484000   401.74801     -1533.1866      36.489583      36.510956      37.098066    
    485000   399.24627     -1370.3666      36.489583      36.510956      37.098066    
    486000   402.6451      -1648.3214      36.489583      36.510956      37.098066    
    487000   403.10721     -1617.1302      36.489583      36.510956      37.098066    
    488000   402.98732     -1494.1833      36.489583      36.510956      37.098066    
    489000   399.4355      -1421.5281      36.489583      36.510956      37.098066    
    490000   399.02939     -1291.9099      36.489583      36.510956      37.098066    
    491000   405.3091      -1705.0942      36.489583      36.510956      37.098066    
    492000   400.9139      -1397.325       36.489583      36.510956      37.098066    
    493000   403.37961     -1410.2751      36.489583      36.510956      37.098066    
    494000   402.87627     -1515.1575      36.489583      36.510956      37.098066    
    495000   411.09114     -2044.2372      36.489583      36.510956      37.098066    
    496000   407.02785     -1801.4057      36.489583      36.510956      37.098066    
    497000   396.86698     -1288.5587      36.489583      36.510956      37.098066    
    498000   400.07985     -1370.1519      36.489583      36.510956      37.098066    
    499000   408.13365     -2003.6442      36.489583      36.510956      37.098066    
    500000   403.0533      -1612.1518      36.489583      36.510956      37.098066    
Loop time of 210.38 on 40 procs for 500000 steps with 2592 atoms

Performance: 205.343 ns/day, 0.117 hours/ns, 2376.657 timesteps/s, 6.160 Matom-step/s
88.9% CPU use with 40 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 47.324     | 58.54      | 65.264     |  78.2 | 27.83
Neigh   | 4.8061     | 5.6129     | 6.1461     |  20.1 |  2.67
Comm    | 77.271     | 85.267     | 96.757     |  66.3 | 40.53
Output  | 0.018676   | 0.019128   | 0.021578   |   0.3 |  0.01
Modify  | 51.506     | 53.542     | 55.975     |  18.2 | 25.45
Other   |            | 7.398      |            |       |  3.52

Nlocal:           64.8 ave          76 max          54 min
Histogram: 4 4 4 3 6 4 2 5 6 2
Nghost:        1603.65 ave        1639 max        1556 min
Histogram: 5 3 0 0 3 8 8 4 3 6
Neighs:        7728.23 ave        9550 max        5843 min
Histogram: 1 3 5 6 5 4 7 2 6 1

Total # of neighbors = 309129
Ave neighs/atom = 119.26273
Neighbor list builds = 24632
Dangerous builds = 0
Program is finished successfully
Total wall time: 0:11:45
